0					
188	11.93057	8.518517	31.43509	0.9333333	166
189	11.16558	8.541667	31.39785	0.9375	13
190	10.49476	8.564816	31.3606	0.9416667	0
191	9.929621	8.587962	31.32336	0.9458333	0
192	9.479824	8.611111	31.28611	0.95	0
193	9.153073	8.63426	31.24886	0.9541667	0
194	8.954966	8.657407	31.21162	0.9583333	0
195	8.888889	8.680555	31.17437	0.9625	0
196	10.48471	8.703705	31.13713	0.9666666	0
197	12.05321	8.726851	31.09988	0.9708333	0
198	13.56754	8.75	31.06264	0.975	3
199	15.00176	8.773149	31.02539	0.9791667	65
200	16.33132	8.796295	30.98815	0.9833333	167
201	17.53346	8.819445	30.9509	0.9875	226
202	18.58759	8.842593	30.91366	0.9916667	292
203	19.47567	8.86574	30.87641	0.9958333	374
204	20.1825	8.888889	30.83917	1	487
205	20.69596	8.75	31.13713	0.9958333	669
206	21.00727	8.611111	31.43509	0.9916667	570
207	21.11111	8.472222	31.73306	0.9875	398
208	19.08006	8.333333	32.03102	0.9833333	221
209	17.08379	8.194445	32.32898	0.9791667	429
210	15.15647	8.055555	32.62695	0.975	187
211	13.33109	7.916667	32.9249	0.9708333	104
212	11.63893	7.777778	33.22287	0.9666666	129
213	10.10893	7.638889	33.52083	0.9625	25
214	8.767303	7.5	33.81879	0.9583333	0
215	7.63702	7.361111	34.11676	0.9541667	0
216	6.737427	7.222222	34.41472	0.95	0
217	6.083927	7.083333	34.71268	0.9458333	0
218	5.687709	6.944445	35.01065	0.9416667	0
219	5.555558	6.805555	35.30861	0.9375	0
220	6.861229	6.666667	35.60657	0.9333333	0
221	8.144548	6.527778	35.90454	0.9291667	0
222	9.383541	6.388889	36.2025	0.925	5
223	10.55699	6.25	36.50046	0.9208333	61
224	11.64482	6.111111	36.79843	0.9166666	256
225	12.62839	5.972222	37.09639	0.9125	467
226	13.49086	5.833333	37.39435	0.9083333	705
227	14.21747	5.694445	37.69231	0.9041666	1300
228	14.79578	5.555555	37.99028	0.9	1537
229	15.21589	5.555555	37.31986	0.8833333	1391
230	15.4706	5.555555	36.64944	0.8666667	765
231	15.55555	5.555555	35.97903	0.85	492
232	14.24988	5.555555	35.30861	0.8333333	752
233	12.96656	5.555555	34.6382	0.8166667	503
234	11.72757	5.555555	33.96778	0.8	242
235	10.55412	5.555555	33.29736	0.7833333	290
236	9.466292	5.555555	32.62695	0.7666667	110
237	8.482725	5.555555	31.95653	0.75	31
238	7.620252	5.555555	31.28611	0.7333333	0
239	6.893639	5.555555	30.61569	0.7166666	0
240	6.315329	5.555555	29.94528	0.7	0
241	5.895223	5.555555	29.27486	0.6833333	0
242	5.640511	5.555555	28.60444	0.6666666	0
243	5.555558	5.555555	27.93403	0.65	0
244	7.151379	5.555555	27.26361	0.6333333	0
245	8.719881	5.555555	26.59319	0.6166667	0
246	10.23421	5.555555	25.92278	0.6	5
247	11.66843	5.555555	25.25236	0.5833333	121
248	12.99799	5.555555	24.58194	0.5666667	280
249	14.20013	5.555555	23.91153	0.55	527
250	15.25426	5.555555	23.24111	0.5333333	751
251	16.14234	5.555555	22.57069	0.5166667	891
252	16.84917	5.555555	21.90028	0.5	1384
253	17.36263	5.578704	22.44033	0.4958333	1565
254	17.67394	5.601851	22.98039	0.4916667	1927
255	17.77777	5.625	23.52045	0.4875	1843
256	16.25449	5.648149	24.06051	0.4833333	1666
257	14.75729	5.671296	24.60057	0.4791667	1372
258	13.31179	5.694445	25.14062	0.475	1056
259	11.94277	5.717593	25.68068	0.4708333	669
260	10.67364	5.74074	26.22074	0.4666667	254
